GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Ref_scientific,Ref_other,Remarks
GF072300E36194N_0,2010,2010,7,NA,unknown,Booni Gol,No lake,NA,G072308E36180N,36.194,72.3,3514,36.268,72.238,1990,Observation,Glacier outburst flood,Y,N,14-01,8,Pakistan,Chitral,Chitral,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,(this study),,
GF074609E35930N_3,2010,2010,NA,NA,unknown,Dubani,not mapped,NA,G074629E35951N,35.93,74.609,4121,NA,NA,NA,NA,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,(this study),,On 11th December 2012 a community exchange documented this event. A huge damage occurred to natural forest as well as the settlements of village Taisote and Massingot.  
GF074570E36042N_3,2010,2010,NA,NA,unknown,Hinarchi,not mapped,NA,G074582E36116N,36.042964,74.570562,2637,36.013842,74.543607,2281,Observation,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,(this study),,On 11th December 2012 a community exchange documented this event. Hinarchi Glacier burst resulting complete damage to natural forest and agriculture land of villages Bulchi and Chira.
GF074570E36042N_4,2010,2010,NA,NA,unknown,Hundur,ephemeral,NA,G073358E36561N,36.546,73.353,4000,36.515414,73.420923,2495,Observation,Supraglacial,N,N,14-02,9,Pakistan,Gilgit - Baltistan,Yasin,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,(this study),,
GF074665E35997N_0,2014,2014,4,NA,unknown,Gargoh,ephemeral,NA,G074653E35983N,35.997077,74.665676,3887,NA,NA,NA,NA,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,(this study),https://www.reuters.com/article/pakistan-glaciers-floods-idUSL8N14G0IB20151227; https://globalcryospherewatch.org/meetings/salekhard2016/presentations/3.1.3.j-K.Uddin-Pakistan%20cryospheric%20activities.pdf,
GF074665E35997N_1,2015,2015,7,NA,unknown,Gargoh,ephemeral,NA,G074653E35983N,35.997077,74.665676,3887,NA,NA,NA,NA,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,(this study),https://www.reuters.com/article/pakistan-glaciers-floods-idUSL8N14G0IB20151227; https://globalcryospherewatch.org/meetings/salekhard2016/presentations/3.1.3.j-K.Uddin-Pakistan%20cryospheric%20activities.pdf,
GF085919E28139N_0,2002,2002,NA,NA,unknown,unnamed,GL085919E28139N,"1, 2, 3, 4",G085919E28127N,28.14,85.92,4870,28.154774,85.920192,4560,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Nyalam,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,(this study),,
GF086321E28245N_0,2018,2018,7,8,unknown,unnamed,GL086321E28245N,"1, 2, 3, 4",G086334E28254N,28.244,86.321,5390,28.219,86.283,4850,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Rongxia,unknown,intense rainfall,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,(this study),,
GF074931E36338N_0,1974,1974,4,12,unknown,Balt Bare,ephemeral,NA,G074935E36339N,36.338551,74.931346,4244,36.363605,74.859477,2410,Observation,Landslide dammed,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Hunza,surging glacier,unknown,unknown,,,,,,1,,,,,,,,,,,,,1,,,,,,,,"(Wang et al., 1984)",,"April 12, 1974, an extensive mud-rock flow burst out from the Balt Bare valley above Shishkat Village through which the Karakoram Highway passes. The mud-rock flow, with tremendous force, swept away a house and a pedestrian."
GF070747E42267N_0,NA,NA,NA,NA,unknown,not mapped,not mapped,NA,NA,42.267029,70.747063,3283,42.297,70.742,2300,Deposit,Englacial,N,N,13-03,4,Kazakhstan,,Aksu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2016)",,
GF074427E42436N_1,1934,1934,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)",,
GF074427E42436N_2,1953,1953,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)",,
GF074427E42436N_3,1966,1966,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)",,
GF074427E42436N_4,1980,1980,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)",,
GF074427E42436N_5,1982,1982,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)",,
GF074427E42436N_6,1988,1988,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)",,
GF074427E42436N_7,1993,1993,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)",,
GF072361E37637N_0,NA,NA,NA,NA,unknown,unknown,not mapped,NA,G072362E37631N,37.637415,72.361715,4643,37.701,72.397,3200,Deposit,Moraine dammed,N,N,13-02,6,Tajikistan,Gorno-Badakhshan,Shugnan,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF072206E38403N_0,NA,NA,NA,NA,unknown,unknown,GL072206E38403N,2,G072230E38404N,38.403423,72.206434,4188,38.407,72.197,3920,Deposit,Moraine dammed,N,N,13-02,6,Tajikistan,Gorno-Badakhshan,Pyanj,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF074427E42436N_0,1910,1910,NA,NA,unknown,unknown,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF075034E42517N_0,NA,NA,NA,NA,unknown,not mapped,GL075034E42517N,"3, 4",G075036E42514N,42.521665,75.033408,3536,42.621,75.038,1472,Deposit,Moraine dammed,Y,N,13-03,4,Kyrgyzstan,,Syn Tash,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF076767E42944N_0,NA,NA,NA,NA,unknown,unknown,GL076767E42944N,"2, 4",G076760E42946N,42.944737,76.767841,3791,42.929,76.785,3489,Deposit,Moraine dammed,Y,N,13-03,4,Kyrgyzstan,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF076771E42943N_0,NA,NA,NA,NA,unknown,unknown,GL076771E42943N,"3, 4",G076760E42946N,42.943674,76.771749,3746,42.929,76.785,3489,Deposit,Moraine dammed,Y,N,13-03,4,Kyrgyzstan,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF076738E42925N_0,NA,NA,NA,NA,unknown,unknown,GL076738E42925N,"2, 3, 4",G076746E42925N,42.92508,76.73848,3722,42.925,76.734,3660,Deposit,Moraine dammed,N,N,13-03,4,Kazakhstan,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF077479E43108N_0,NA,NA,NA,NA,unknown,unknown,GL077479E43108N,"3, 4",G077476E43085N,43.108803,77.47998,3414,43.112,77.482,3360,Deposit,Moraine dammed,N,N,13-03,4,Kazakhstan,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF076748E32538N_0,NA,NA,NA,NA,unknown,unknown,No lake,NA,G076758E32541N,32.538097,76.748413,4457,32.516,76.757,3543,Deposit,Moraine dammed,N,N,14-03,10,India,Ladakh,Chenab,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF076822E32222N_0,NA,NA,NA,NA,unknown,unknown,GL076822E32222N,"3, 4",G076823E32215N,32.223025,76.822475,4183,32.279,76.838,3142,Deposit,Moraine dammed,N,N,14-03,10,India,Ladakh,Chenab,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF083120E28816N_0,NA,NA,NA,NA,unknown,unnamed,No lake,NA,G083092E28815N,28.816,83.12,5139,28.821,83.136,4633,Deposit,Moraine dammed,N,N,15-01,11,Nepal,Karnali,Bheri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085105E28689N_0,NA,NA,NA,NA,unknown,unnamed,No lake,NA,G085109E28685N,28.689,85.105,5168,28.691,85.102,5078,Deposit,Moraine dammed,Y,N,15-01,11,China,TAR,Budhi Gandaki,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085424E28553N_0,NA,NA,NA,NA,unknown,unnamed,GL085424E28553N,"1, 2, 3, 4",G085422E28566N,28.553,85.424,4701,28.534,85.408,4245,Deposit,Moraine dammed,N,N,15-01,11,China,TAR,Trisuli,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086956E27810N_0,NA,NA,NA,NA,unknown,unnamed,No lake,NA,not mapped,27.8101,86.9568,5541,27.801,86.945,5088,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Dudh Koshi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF071775E36220N_0,2015,2015,7,NA,unknown,unnamed,No lake,NA,G071819E36230N,36.22,71.775,4068,36.192,71.672,2530,Observation,Englacial,Y,N,14-01,8,Pakistan,Chitral,Arkary,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,,
GF074620E36069N_0,1890,1890,NA,NA,unknown,Diran,not mapped,NA,G074626E36081N,36.069195,74.620675,3986,36.037814,74.601833,2735,Observation,unknown,N,N,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,,"On 11th December 2012 a community exchange documented this event. Diran Glacier Burst caused human, livestock, wildlife, natural forest, rich agricultural lands and houses of the Biabari, Koshali het in sat area. "
GF074609E35930N_0,1905,1905,NA,NA,unknown,Dubani,not mapped,NA,G074629E35951N,35.93,74.609,4121,NA,NA,NA,NA,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,On 11th December 2012 a community exchange documented this event. A huge damage occurred to natural forest as well as the settlements of Villages Taisote and Massingot.
GF074606E36013N_0,1909,1909,NA,NA,unknown,Gutumi,ephemeral,NA,G074641E35970N,36.013093,74.606801,3460,36.040682,74.575998,2582,Observation,Supraglacial,N,N,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,"On 11th December 2012 a community exchange documented this event. Glacier lake burst in Ghotomi + Dodi Rung Bari Bar site of the Dubani Peak. This result heavy damage to natural forests and human settlements in sat, Ghosonar and Darija."
GF074609E35930N_0,1951,1951,NA,NA,unknown,Kotor,not mapped,NA,G074629E35951N,35.93,74.609,4121,NA,NA,NA,NA,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,"On 11th December 2012 a community exchange documented this event. A huge damage occurred to natural forest as well as the settlements of villages Taisote and Massingot. Kotor Glacier, adjacent to the event in 1909"
GF074633E36039N_0,1972,1972,NA,NA,unknown,Unna,not mapped,NA,G074654E36075N,36.039,74.633,3312,36.012126,74.541862,2276,Observation,unknown,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,"On 11th December 2012 a community exchange documented this event. Unna Glacial lake burst causing heavy flood in Boipher caused damage to natural forest and the settlements of Sat, Dar, Ghosonar, Chira and Bulchi villages."
GF074609E35930N_1,1974,1974,NA,NA,unknown,Dubani,not mapped,NA,G074629E35951N,35.93,74.609,4121,NA,NA,NA,NA,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,On 11th December 2012 a community exchange documented this event. A huge damage occurred to natural forest as well as the settlements of Villages Taisote and Massingot.
GF074570E36042N_0,1978,1978,NA,NA,unknown,Hinarchi,not mapped,NA,G074582E36116N,36.042964,74.570562,2637,36.013842,74.543607,2281,Observation,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,+,,,this study,,On 11th December 2012 a community exchange documented this event. Hinarchi Glacier burst resulting complete damage occurred to natural forest and agricultural land of villages Bulchi and Chira.
GF074633E36039N_1,1982,1982,NA,NA,unknown,Unna,not mapped,NA,G074654E36075N,36.039,74.633,3312,36.012126,74.541862,2276,Observation,unknown,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,"On 11th December 2012 a community exchange documented this event. Unna Glacial lake burst causing heavy flood in Boipher caused damage to natural forest and the settlements of Sat, Dar, Ghosonar, Chira and Bulchi villages."
GF074633E36039N_2,1985,1985,NA,NA,unknown,Unna,not mapped,NA,G074654E36075N,36.039,74.633,3312,36.012126,74.541862,2276,Observation,unknown,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,"On 11th December 2012 a community exchange documented this event. Unna Glacial lake burst causing heavy flood in Boipher caused damage to natural forest and the settlements of Sat, Dar, Ghosonar, Chira and Bulchi villages."
GF074609E35930N_2,1992,1992,NA,NA,unknown,Dubani,not mapped,NA,G074629E35951N,35.93,74.609,4121,NA,NA,NA,NA,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,1,,,,,,,,,,,,60,+,,,,,+,,,this study,,On 11th December 2012 a community exchange documented this event. A huge damage occurred to natural forest as well as the settlements of villages Taisote and Massingot. Death of person with 60 goats was reported.
GF074570E36042N_1,1992,1992,NA,NA,unknown,Hinarchi,not mapped,NA,G074582E36116N,36.042964,74.570562,2637,36.013842,74.543607,2281,Observation,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,"On 11th December 2012 a community exchange documented this event. Hinarchi Glacier burst resulting complete damage village Khama, natural forest and agricultural land of villages Bulchi and Chira."
GF074570E36042N_2,2009,2009,NA,NA,unknown,Hinarchi,not mapped,NA,G074582E36116N,36.042964,74.570562,2637,36.013842,74.543607,2281,Observation,Supraglacial,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,On 11th December 2012 a community exchange documented this event. Hinarchi Glacier burst resulting complete damage to natural forest and agriculture land of villages Bulchi and Chira.
GF074633E36039N_3,2010,2010,NA,NA,unknown,Unna,not mapped,NA,G074654E36075N,36.039,74.633,3312,36.012126,74.541862,2276,Observation,unknown,N,Y,14-02,9,Pakistan,Gilgit - Baltistan,Bagrot,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,+,,,,,+,,,this study,,"On 11th December 2012 a community exchange documented this event. Unna Glacial lake burst causing heavy flood in Boipher caused damage to natural forest and the settlements of Sat, Dar, Ghosonar, Chira and Bulchi villages."
GF077620E34250N_0,2006,2006,NA,NA,unknown,Phyang,No lake,NA,G077557E34281N,34.25,77.62,4680,NA,NA,NA,NA,Moraine dammed,N,N,14-02,10,India,Ladakh,Indus,unknown,unknown,ice core thawing,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,https://cdn.cseindia.org/userfiles/TM_Presentation.pdf,
GF076732E34588N_0,2017,2017,8,4,unknown,unnamed,GL076732E34588N,1,G076733E34586N,34.588,76.733,5120,34.504,76.63,2835,Observation,Moraine dammed,N,N,14-02,10,India,Ladakh,Indus,unknown,unknown,unknown,,,,,,4,,,,,,,,,,,,,,,,,bridge destroyed,,,,this study,https://confit.atlas.jp/guide/event-img/jpgu2018/ACC28-P03/public/pdf?type=in&lang=en,"Few details, but source can be traced from satellite imagery"
GF081877E30251N_0,NA,NA,NA,NA,unknown,unnamed,GL081877E30251N,"1, 4",G081888E30249N,30.252,81.878,5377,30.246,81.855,4813,Deposit,Supraglacial,N,N,15-01,11,Nepal,Karnali,Humla,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,This study,,
GF081578E29898N_0,NA,NA,NA,NA,unknown,unnamed,GL081578E29898N,"1, 2, 3, 4",G081563E29900N,29.897,81.578,3581,29.895,81.616,3518,Observation,Moraine dammed,N,N,15-01,11,Nepal,Karnali,Humla,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,This study,,
GF077605E35421N_0,1976,1976,9,15,unnamed,Central Rimo,GL077605E35421N,"1, 2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,NA,Ice dammed,Y,Y,14-02,9,India,Ladakh,Shyok,surging glacier,unknown,unknown,,90900000,,,,,,,,,,,,,,,,,,,,,,,,,"(Bazai et al., 2021)",,Self-damping lake filled and drained without any major destruction downstream with a maximum volume before flood 90.9x106 m3 with a lake area 1.172 km2
GF077605E35421N_1,1978,1978,7,16,unnamed,Central Rimo,GL077605E35421N,"1, 2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,NA,Ice dammed,Y,Y,14-02,9,India,Ladakh,Shyok,surging glacier,unknown,unknown,,45900000,,,,,,,,,,,,,,,,,,,,,,,,,"(Bazai et al., 2021)",,Self-dumping lake filled and drained without any major destruction downstream with a maximum volume before flood 45.9x106 m3 with a lake area 0.94km2
GF077605E35421N_2,2011,2011,6,24,unnamed,Central Rimo,GL077605E35421N,"1, 2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,NA,Ice dammed,Y,Y,14-02,9,India,Ladakh,Shyok,surging glacier,unknown,unknown,,46600000,,,,,,,,,,,,,,,,,,,,,,,,,"(Bazai et al., 2021)",,"Self-dumping lake filled and drained without any major destruction downstream without any visible glacier surface movement, with a maximum and peak volume before flood 46.6x106 m3 with a lake area 0.987km2"
GF077605E35421N_3,2013,2013,5,13,unnamed,Central Rimo,GL077605E35421N,"1, 2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,NA,Ice dammed,Y,Y,14-02,9,India,Ladakh,Shyok,surging glacier,unknown,unknown,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,"(Bazai et al., 2021)",,The lake stayed longer than previous lakes but outburst with sudden drainage. Peak volume before flood 19.6x106 m3 with a lake area 0.846km2
GF077605E35421N_4,2014,2014,7,10,unnamed,Central Rimo,GL077605E35421N,"1, 2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,Na,Ice dammed,Y,Y,14-02,9,India,Ladakh,Shyok,surging glacier,unknown,unknown,,26300000,,,,,,,,,,,,,,,,,,,,,,,,,"(Bazai et al., 2021)",,The lake reformed with the movement of glacier during the winter season with a maximum volume before flood 26.3x106 m3 with a lake area 0.791km2
GF074540E42528N_0,1877,1877,NA,NA,unnamed,Aksay,not mapped,NA,G074556E42520N,42.528,74.5405,3637,42.58,74.481,2015,Deposit,Moraine dammed,N,Y,13-03,4,Kyrgyzstan,,Ala Archa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Erokhin et al., 2018)",,
GF074427E42536N_1,2005,2005,7,NA,unnamed,Teztor,not mapped,NA,not mapped,42.5366,74.4273,3606,42.58,74.481,2015,Observation,Moraine dammed,N,Y,13-03,4,Kyrgyzstan,,Ala Archa,unknown,high temperatures,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Erokhin et al., 2018)",,
GF075907E35687N_0,1661,1661,NA,NA,unnamed,Biafo,GL075907E35687N,"1, 2, 4",G075593E36006N,35.687,75.907,3059,NA,NA,NA,NA,unknown,N,N,14-02,9,Pakistan,Gilgit - Baltistan,Braldu,glacier advance,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,entire village destroyed,,,,"(Godwin-Austen, 1864)",,
GF075907E35687N_1,1890,1890,NA,NA,unnamed,Biafo,GL075907E35687N,"1, 2, 4",G075593E36006N,35.687,75.907,3059,NA,NA,NA,NA,unknown,N,N,14-02,9,Pakistan,Gilgit - Baltistan,Braldu,glacier advance,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Hewitt and Liu, 2010)",,
GF077441E34317N_0,1971,1971,NA,NA,unnamed,unnamed,GL077441E34317N,"1, 2, 3, 4",G077449E34305N,34.317,77.441,5145,34.195181,77.335314,3145,Observation,Moraine dammed,N,N,14-02,10,India,Ladakh,Indus,unknown,unknown,unknown,,,,,,13,,,,,,,,,,,,,,,,,,,,,"(Ikeda, Narama and Gyalson, 2016)",,Visible traces in the valley below the ocurrence all the way to the village (Nimmoo) along the Indus
GF076963E34467N_0,2003,2003,NA,NA,unnamed,unnamed,GL076963E34467N,"1, 2, 4",G076961E34458N,34.467,76.963,5117,34.392738,76.758152,2928,Observation,Moraine dammed,N,N,14-02,10,India,Ladakh,Indus,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,bridges damaged,,,,"(Ikeda, Narama and Gyalson, 2016)",,"Unclear which lake it exactly came from, traced back from deposits according to satellite imagery. Domkhar Village impacted"
GF090603E28060N_0,1955-66,NA,NA,NA,unnamed,Cuoalong ,GL090603E28060N,"1, 2, 3, 4",G090553E28066N,28.06,90.605,4880,28.078,90.626,4718,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Kuri Chhu ,unknown,ice avalanche,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Komori et al., 2012)",,
GF089894E28036N_0,Before 1966,NA,NA,NA,unnamed,unnamed,GL089894E28036N,"1, 2, 3, 4",G089890E28044N,28.035,89.894,5200,28.05032,89.93115,5028,Deposit,Moraine dammed,N,N,15-02,12,Bhutan,Punakha,Pho Chhu ,unknown,ice avalanche,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Komori et al., 2012)",,Flood sediment reached 13km downstream to the junction with the main valley
GF089350E27803N_0,1966-1974,NA,NA,NA,unnamed,unnamed,GL089350E27803N,"1, 2, 4",G089323E27832N,27.804,89.35,4356,NA,NA,NA,NA,Moraine dammed,N,N,15-02,12,Bhutan,Thimphu,Pa Chhu ,unknown,ice avalanche,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Komori et al., 2012)",,
GF075907E35687N_2,1895,1895,NA,NA,unnamed,Biafo,GL075907E35687N,"1, 2, 4",G075593E36006N,35.687,75.907,3060,NA,NA,NA,NA,unknown,N,N,14-02,9,Pakistan,Gilgit - Baltistan,Braldu,glacier advance,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(McCormick, 1895; Bazai et al., 2021)",,
GF076601E42922N_1,1986,1986,7,23,unnamed,Glacier No 25,GL076601E42922N,"2, 4",G076604E42918N,42.923,76.602,3425,NA,NA,NA,NA,Supraglacial,N,Y,13-03,4,Kazakhstan,,Kaskelen,unknown,unknown,unknown,,90000,16,100,,,,,,,,,,,,,,,,,,,,,,,(Medeu et al. 2022),,
GF076601E42922N_2,1988,1988,6,24,unnamed,Glacier No 25,GL076601E42922N,"2, 4",G076604E42918N,42.923,76.602,3425,NA,NA,NA,NA,Supraglacial,N,Y,13-03,4,Kazakhstan,,Kaskelen,unknown,unknown,unknown,,70000,,25,,,,,,,,,,,,,,,,,,,,,,,(Medeu et al. 2022),,
GF081332E42664N_0,NA,NA,NA,NA,unnamed,unnamed,GL081332E42664N,"2, 3, 4",G081322E42656N,42.664,81.33,3380,42.672,81.349,3040,Deposit,Moraine dammed,N,N,13-03,3,China,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Narama et al., 2018)",,
GF076902E41943N_0,NA,NA,NA,NA,unnamed,unnamed,ephemeral,NA,G076907E41927N,41.943,76.902,3550,41.969834,76.909818,3060,Deposit,Moraine dammed,N,N,13-03,4,Kyrgyzstan,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Narama et al., 2018)",,
GF071568E39750N_0,1998,1998,7,8,unnamed,Archa Bashi,not mapped,NA,G071566E39723N,39.75,71.568,3828,39.9857,71.806644,1410,Observation,Supraglacial,N,N,13-01,5,Kyrgyzstan,,Alauddin,melt,high temperatures,unknown,,,,,,100,,,,,,,,500,,,,,,,500,,,,,,"(Narama, Severskiy and Yegorov, 2009)",,"An estimated 500–600 persons were reported missing (ICRC, 1998), some 14,000 people had to be evacuated, 500 lost their houses, mostly in Uzbekistan, and the homes of at least 5000 Kyrgyz citizen were severely damaged (Reuters, 1998)."
